UTC,Open,High,Low,Close,Volume
01.04.2026 07:15:00.000 UTC,1.91428,1.91472,1.91383,1.91426,1084.12
01.04.2026 07:20:00.000 UTC,1.91425,1.91572,1.91425,1.91487,1253.09
01.04.2026 07:25:00.000 UTC,1.91488,1.91489,1.91277,1.91311,1486.2
01.04.2026 07:30:00.000 UTC,1.91313,1.91422,1.91308,1.9136,1099.05
01.04.2026 07:35:00.000 UTC,1.91362,1.91385,1.91238,1.91253,1516.42
01.04.2026 07:40:00.000 UTC,1.91255,1.91295,1.9119,1.91292,1363.17
01.04.2026 07:45:00.000 UTC,1.91295,1.91357,1.91212,1.91354,1872.54
01.04.2026 07:50:00.000 UTC,1.91356,1.91495,1.9134,1.91485,1702.6200000000001
01.04.2026 07:55:00.000 UTC,1.91484,1.91504,1.91389,1.91447,1932.6000000000001
01.04.2026 08:00:00.000 UTC,1.91455,1.91511,1.91329,1.91396,2354.42
01.04.2026 08:05:00.000 UTC,1.91395,1.9143,1.9134,1.91379,1676.3899999999999
01.04.2026 08:10:00.000 UTC,1.91382,1.91436,1.91342,1.91357,1508.7800000000002
01.04.2026 08:15:00.000 UTC,1.91359,1.91391,1.91271,1.91281,1672.7199999999998
01.04.2026 08:20:00.000 UTC,1.91285,1.91331,1.91272,1.91285,1015.87
01.04.2026 08:25:00.000 UTC,1.91287,1.91312,1.91214,1.91229,1181.12
01.04.2026 08:30:00.000 UTC,1.91243,1.9134,1.9123,1.9132,1515.48
01.04.2026 08:35:00.000 UTC,1.91317,1.9136,1.91284,1.91295,1520.02
01.04.2026 08:40:00.000 UTC,1.913,1.91338,1.91274,1.91274,949.35
01.04.2026 08:45:00.000 UTC,1.91274,1.91396,1.91262,1.91342,1006.3100000000001
01.04.2026 08:50:00.000 UTC,1.91346,1.91441,1.91346,1.91394,1205.0800000000002
01.04.2026 08:55:00.000 UTC,1.91395,1.91444,1.91377,1.9144,1645.4999999999998
01.04.2026 09:00:00.000 UTC,1.91438,1.91522,1.91428,1.9145,1098.45
01.04.2026 09:05:00.000 UTC,1.91453,1.91473,1.91434,1.91435,958.8
